"ano","sq_candidato","nome_candidato","sigla_uf","sigla_partido","qtd_doacoes","qtd_doadores","total_receita","media_receita","recursos de outros candidatos","recursos de pessoas físicas","recursos próprios","qtd_despesas","qtd_fornecedores","total_despesa","media_despesa","descricao_cargo","ds_genero","ds_grau_instrucao","ds_estado_civil","ds_ocupacao","desc_sit_cand_tot","votos"
2018,100000618788,"SONÁLIA DO NASCIMENTO LEAL","MA","PSOL",4,4,7572.16,1893.04,NA,NA,4000,5,5,3270.66,654.132,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","PROFESSOR DE ENSINO FUNDAMENTAL","NÃO ELEITO",54
2018,100000618800,"ELOI FILHO ROCHA DE OLIVEIRA","MA","PSOL",5,5,5889.66,1177.932,NA,1699,920,21,20,4090.65,204.5325,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO)","NÃO ELEITO",558
2018,100000618801,"SEBASTIÃO DA SILVA","MA","PSOL",4,4,4572.16,1143.04,NA,NA,1000,6,6,3270.66,545.11,"DEPUTADO FEDERAL","MASCULINO","LÊ E ESCREVE","CASADO(A)","TRABALHADOR RURAL","NÃO ELEITO",76
2018,100000628191,"ANIBAL DA SILVA LINS","MA","PT",26,25,32950,1318,NA,14900,2250,45,35,28619.02,817.686285714286,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ECONOMISTA","SUPLENTE",2391
2018,100000628400,"FRANCISCO DE ASSIS PAIVA BRITO","MA","PSDB",5,5,57585.72,11517.144,535.72,4800,NA,37,35,52547.4,1501.35428571429,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","ELETRICISTA E ASSEMELHADOS","SUPLENTE",8273
2018,100000629193,"RAIMUNDA BELFORT DIAS","MA","PDT",2,2,11485,5742.5,NA,1485,NA,11,11,11485,1044.09090909091,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","OUTROS","SUPLENTE",1478
2018,100000629725,"FRANCISCA ANDRESSA CARDOSO NORANTE","MA","PHS",3,3,720,240,NA,720,NA,1,1,220,220,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","OUTROS","SUPLENTE",110
2018,100000629841,"DILTON CARVALHO RIBEIRO","MA","PRB",5,5,34217.05,6843.41,NA,4217.05,NA,15,13,34193.7,2630.28461538462,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADMINISTRADOR","SUPLENTE",1438
2018,100000630071,"ANTONIO DA CRUZ FILGUEIRA NETO","MA","PATRI",19,18,70200,3900,NA,80200,NA,16,16,57506,3594.125,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","OUTROS","ELEITO POR QP",79674
2018,110000600707,"ANDREA REBELLATTO ADORNO","MT","NOVO",5,5,2899.16,579.832,NA,1000,NA,3,3,510.15,170.05,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","NÃO ELEITO",1690
2018,110000600708,"ANTONIO CARLOS REZENDE","MT","NOVO",9,8,14249.16,1781.145,NA,6350,7000,11,10,13253.2,1325.32,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","NÃO ELEITO",3271
2018,110000600709,"EDUARDO AUGUSTO DOSSA","MT","NOVO",15,14,8399.16,599.94,NA,3650,2200,26,22,6097.7,277.168181818182,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO","NÃO ELEITO",3961
2018,110000600710,"EMERSON JOSE DISTEFANO RIBEIRO","MT","NOVO",14,13,60608.56,4662.19692307692,NA,NA,59709.4,28,19,60406.75,3179.30263157895,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","MÉDICO","NÃO ELEITO",1725
2018,110000600711,"FELICIANO LHANOS AZUAGA","MT","NOVO",9,9,3634.16,403.795555555556,NA,NA,910,17,11,1852.1,168.372727272727,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","SERVIDOR PÚBLICO ESTADUAL","NÃO ELEITO",2872
2018,110000600712,"FLAVIO MULLER","MT","NOVO",12,11,15949.16,1449.92363636364,NA,12350,2500,39,33,15232.1,461.578787878788,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","NÃO ELEITO",2081
2018,110000600713,"HEITOR PALHARINI JOAQUIM SANTANA","MT","NOVO",25,24,17342.21,722.592083333333,NA,11950,2373.05,25,19,11952.45,629.076315789474,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO ESTADUAL","NÃO ELEITO",4101
2018,110000600714,"JULIANA FERREIRA LOBO DOS SANTOS","MT","NOVO",23,23,50434.16,2192.78956521739,NA,22700,25000,44,34,48229.12,1418.50352941176,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO","NÃO ELEITO",3779
2018,110000600715,"MARCOS FERNANDES DA ROSA","MT","NOVO",15,14,87919.16,6279.94,NA,7020,78500,48,44,81820,1859.54545454545,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO","NÃO ELEITO",6178
2018,110000600716,"PAULO HENRIQUE DA SILVA GRANDO","MT","NOVO",9,9,35199.16,3911.01777777778,NA,5500,27800,20,15,33022.15,2201.47666666667,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","ADMINISTRADOR","NÃO ELEITO",1872
2018,110000600717,"ROBERTA VIEIRA LANGE","MT","NOVO",5,5,2899.16,579.832,NA,1000,NA,6,6,1598.2,266.366666666667,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO","NÃO ELEITO",345
2018,110000600718,"ROGÉRIO MENDES PIMENTA","MT","NOVO",6,6,5099.16,849.86,NA,NA,2950,12,11,3749.3,340.845454545455,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO FEDERAL","NÃO ELEITO",1359
2018,110000600719,"VANESSA TOMIZAWA BATISTA DO NASCIMENTO","MT","NOVO",10,9,6399.16,711.017777777778,NA,5500,NA,9,9,6293.2,699.244444444444,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL","NÃO ELEITO",1461
2018,110000607701,"CESAR VICENTE DA COSTA","MT","PSOL",8,8,2706.47,338.30875,NA,100,NA,1,1,100,100,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","PROFESSOR DE ENSINO SUPERIOR","NÃO ELEITO",2530
2018,110000611603,"EMANUEL PINHEIRO DA SILVA PRIMO","MT","PTB",59,56,1586920,28337.8571428571,NA,177400,2500,808,676,1582532.96,2341.0250887574,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","EMPRESÁRIO","ELEITO POR QP",76781
2018,110000611604,"RAFAEL BEAL RANALLI","MT","PROS",71,70,322009.5,4600.13571428571,NA,30050,101150,337,320,289304.94,904.0779375,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO FEDERAL","SUPLENTE",33523
2018,110000611605,"EDNA LUZIA ALMEIDA SAMPAIO","MT","PT",59,57,224849,3944.71929824561,NA,25184.9,4000,121,86,105856.65,1230.89127906977,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO SUPERIOR","SUPLENTE",23665
2018,110000611606,"ADAUTON CESAR DE ALMEIDA","MT","PROS",4,4,250700,62675,NA,NA,18200,268,255,232863.67,913.190862745098,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","ADVOGADO","SUPLENTE",4427
2018,110000611607,"JULIANO DE SOUZA RABELO","MT","PMN",23,23,119124,5179.30434782609,58627.67,19336.33,530,87,84,88355.68,1051.85333333333,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MILITAR REFORMADO","SUPLENTE",8023
2018,110000611608,"GISELA SIMONA VIANA DE SOUZA","MT","PROS",53,53,289285.45,5458.21603773585,43200,42300,1500,245,220,214262.11,973.918681818182,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","SUPLENTE",50682
2018,110000611609,"SERYS MARLY SLHESSARENKO","MT","PRB",22,18,961075.64,53393.0911111111,NA,10200,NA,639,559,1217621.01,2178.2128980322,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","SERVIDOR PÚBLICO CIVIL APOSENTADO","SUPLENTE",33546
2018,110000611610,"ROSA NEIDE SANDES DE ALMEIDA","MT","PT",51,42,642516.97,15298.0230952381,550,17000,4000,1001,484,622576.97,1286.31605371901,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL","ELEITO POR MÉDIA",51015
2018,110000611611,"EZEQUIEL ANGELO FONSECA","MT","PP",25,25,2267673.28,90706.9312,NA,104293.45,NA,1072,451,2138657.64,4742.03467849224,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO","SUPLENTE",32410
2018,110000611612,"NERI GELLER","MT","PP",50,49,2429315.41,49577.8655102041,11814.16,715001.25,50000,748,561,2149509.72,3831.56812834225,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","EMPRESÁRIO","ELEITO POR MÉDIA",73072
2018,110000611613,"ELIENE JOSE DE LIMA","MT","PR",11,10,517900,51790,NA,15800,NA,308,299,976144.64,3264.69779264214,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","PROFESSOR DE ENSINO MÉDIO","SUPLENTE",9330
2018,110000611616,"JOSE ANTONIO DOS SANTOS MEDEIROS","MT","PODE",81,74,1369062.5,18500.8445945946,1.5,634500,NA,628,532,1364161.95,2564.21419172932,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SENADOR","ELEITO POR QP",82528
2018,110000611617,"JOSE BISPO BARBOSA","MT","PR",11,11,1038087.68,94371.6072727273,NA,59061.68,NA,233,124,1034669.98,8344.11274193548,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO FEDERAL","SUPLENTE",9987
2018,110000621341,"ICARO GIBRAN REVELES DE ANDRADE","MT","PSB",20,18,189612.6,10534.0333333333,1550,101020,18042.6,86,81,229036.2,2827.60740740741,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","VEREADOR","SUPLENTE",20721
2018,110000621342,"JOSAIR JEREMIAS LOPES","MT","PSB",63,61,252756.37,4143.54704918033,900,252740.09,NA,59,59,174740.09,2961.69644067797,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS","SUPLENTE",18897
2018,110000621343,"MARILDES FERREIRA","MT","PSB",32,32,831490.48,25984.0775,NA,157800,18190.48,858,686,748495.15,1091.10080174927,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","PROFESSOR DE ENSINO FUNDAMENTAL","SUPLENTE",25730
2018,110000621344,"GILMAR ANTONIO BRUNETTO","MT","PPS",37,35,463890,13254,NA,13500,384200,102,82,71424.02,871.024634146341,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL","SUPLENTE",5597
2018,110000621345,"LEILA MARIA DE ALMEIDA","MT","PPS",4,4,10811.46,2702.865,4173.91,NA,NA,7,7,5030,718.571428571429,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","ADVOGADO","SUPLENTE",1415
2018,110000621346,"MARCO AURELIO MARRAFON","MT","PPS",161,156,1830716.58,11735.3626923077,17734.5,1180461.19,189700,872,719,1514615.81,2106.55884561892,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","SUPLENTE",27022
2018,110000621347,"VALDIR ADÃO MACAGNAM JUNIOR","MT","PPS",26,25,69918.58,2796.7432,NA,63500,NA,38,30,35195.97,1173.199,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO","SUPLENTE",5451
2018,110000621348,"WERLEY SILVA PERES","MT","PPS",16,16,84048.77,5253.048125,4173.91,27000,16000,38,35,74513,2128.94285714286,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO","SUPLENTE",7735
2018,110000621349,"MAX MAGNO DE CAMPOS","MT","PSB",4,4,17600,4400,15000,1500,100,3,3,16100,5366.66666666667,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL","SUPLENTE",1312
2018,110000621350,"LEONARDO RIBEIRO ALBUQUERQUE","MT","SOLIDARIEDADE",26,22,735791.3,33445.0590909091,25000,152317.39,50000,818,571,1024825.67,1794.79101576182,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO","ELEITO POR QP",52335
2018,110000621351,"DILMAIR CALLEGARO","MT","PSDB",57,55,994312.2,18078.4036363636,380000,180512.2,2800,941,795,828979.39,1042.74137106918,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","CASADO(A)","EMPRESÁRIO","SUPLENTE",15657
2018,110000621353,"JULIO CESAR GOMES DOS SANTOS","MT","PSDB",14,14,223505.53,15964.6807142857,25000,28505.53,NA,127,121,222804.83,1841.36223140496,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","VEREADOR","SUPLENTE",8405
2018,110000621355,"VANDER ALBERTO MASSON","MT","PSDB",31,31,421142.01,13585.2261290323,207169.1,68062,143737,454,415,359024.35,865.118915662651,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO","SUPLENTE",27044
2018,110000621665,"GINA CARLOTA ROCHA DEFANTI","MT","PSL",18,13,95780,7367.69230769231,NA,96380,16600,216,59,78129.57,1324.23,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO","SUPLENTE",11440
2018,110000621666,"NELSON NED PREVIDENTE","MT","PSL",47,46,326815,7104.67391304348,2000,309815,NA,114,85,111953.47,1317.09964705882,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","PRODUTOR AGROPECUÁRIO","ELEITO POR QP",126249
2018,110000621674,"ANTONIO CARLOS FIGUEIREDO PAZ","MT","PATRI",7,7,8845.61,1263.65857142857,4173.91,473,2598.7,19,14,25088.3,1792.02142857143,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS","SUPLENTE",2167
2018,110000621997,"AGUINALDO GRATIERI","MT","PPL",3,2,1050,525,500,NA,NA,1,1,800,800,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS","NÃO ELEITO",223
2018,110000622003,"WELLINGTON SILVA","MT","REDE",14,13,6385.47,491.19,1916.38,900,3750,11,11,4750,431.818181818182,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","ADVOGADO","NÃO ELEITO",1459
2018,110000622007,"MAURÍCIO SANTINO DE OLIVEIRA","MT","REDE",11,10,2553.7,255.37,639.61,1600,575,6,6,575,95.8333333333333,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","VIGILANTE","NÃO ELEITO",461
2018,110000622422,"ADRIANO APARECIDO SILVA","MT","DEM",35,35,711889.64,20339.704,1e+05,87900,123989.64,613,564,648141.12,1149.18638297872,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO SUPERIOR","SUPLENTE",40005
2018,110000622425,"CREUDSON PEREIRA DE ÁVILA","MT","PDT",6,5,45390,9078,2000,NA,50,45,45,39608.23,880.182888888889,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO","SUPLENTE",1673
2018,110000622426,"FÁBIO ROBERTO RIBEIRO CARDOZO","MT","PDT",14,12,325822.45,27151.8708333333,NA,49496,60000,485,474,422825.66,892.037257383966,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","VEREADOR","SUPLENTE",6712
2018,110000622427,"JUAREZ ALVES DA COSTA","MT","MDB",37,36,400788,11133,110788,260500,NA,398,306,357585.02,1168.57849673203,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","CASADO(A)","EMPRESÁRIO","ELEITO POR MÉDIA",49912
2018,110000622428,"ROGÉRIO SILVA SANTOS","MT","MDB",27,27,1635350,60568.5185185185,50000,53850,31500,865,789,1519166.57,1925.43291508238,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADVOGADO","SUPLENTE",16531
2018,110000622430,"GASPAR DOMINGOS LAZARI","MT","PSD",219,165,886057,5370.04242424242,NA,390220,242857,1183,566,703027.78,1242.09855123675,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)","PECUARISTA","SUPLENTE",40470
2018,110000622432,"RENATA DO CARMO VIANA MALACRIDA","MT","PDT",98,96,973214.68,10137.6529166667,NA,177562,9652.68,651,288,621916.04,2159.43069444444,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","SUPLENTE",23320
2018,110000622434,"CARLOS GOMES BEZERRA","MT","MDB",26,23,1851972.35,80520.5369565217,NA,43872.35,NA,1698,735,1701141.27,2314.47791836735,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO","ELEITO POR QP",59155
2018,110000622435,"GILBERTO VIEIRA DE MELO","MT","PMB",24,23,43524.25,1892.35869565217,3500,41024.25,1000,42,42,23924.25,569.625,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","VEREADOR","SUPLENTE",6308
2018,110000622436,"VALTENIR LUIZ PEREIRA","MT","MDB",114,113,1944574.87,17208.6271681416,NA,311010.15,135064.72,586,519,1737615.46,3348.00666666667,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","DEPUTADO","SUPLENTE",44135
2018,110000622437,"MYLENE DE NAZARE FURTADO LUSTOSA DA SILVA","MT","MDB",2,2,56000,28000,NA,1000,NA,10,9,53845,5982.77777777778,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","ADVOGADO","SUPLENTE",1034
2018,110000623000,"SANDRO BARBOSA DA SILVA","MT","PHS",7,6,46500,7750,NA,12000,700,28,27,52281.6,1936.35555555556,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","POLICIAL MILITAR","NÃO ELEITO",8929
2018,110000623001,"MANOEL OLEGÁRIO DE SOUZA NETO","MT","PTC",3,3,1e+05,33333.3333333333,NA,20000,NA,30,30,112000,3733.33333333333,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","CONTADOR","NÃO ELEITO",2043
2018,110000623004,"ELIANE PEREIRA BORGES DOS SANTOS","MT","PSC",27,26,298202.7,11469.3346153846,1700,46502.7,NA,689,424,457742.77,1079.58200471698,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO","NÃO ELEITO",18313
2018,110000623006,"MARCOS DE OLIVEIRA HARTER","MT","PSC",11,11,93397.28,8490.66181818182,NA,11360,2037.28,60,45,67319.73,1495.994,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","MÉDICO","NÃO ELEITO",16305
2018,110000623008,"ELTON MAZETTE","MT","PSC",17,13,96710,7439.23076923077,NA,11500,9710,149,95,81810.06,861.158526315789,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","VEREADOR","NÃO ELEITO",7886
2018,110000624446,"IVAN GUIMARAES DA SILVA","MT","PV",9,9,19150,2127.77777777778,6150,NA,4000,7,7,18000,2571.42857142857,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","POLICIAL MILITAR","NÃO ELEITO",2091
2018,110000624447,"RENATA RITA BARROS E SILVA","MT","PV",4,3,20750,6916.66666666667,8750,NA,NA,8,8,25750,3218.75,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","EMPRESÁRIO","NÃO ELEITO",703
2018,110000624449,"NEDILSON MACIEL DOS SANTOS","MT","PV",11,10,42658,4265.8,11808,5500,NA,175,55,117079.24,2128.71345454545,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO MUNICIPAL","NÃO ELEITO",3236
2018,110000624450,"ELIETE DOMINGOS DA COSTA","MT","PC do B",4,4,26000.66,6500.165,6666.66,1000,NA,22,14,25883.5,1848.82142857143,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","CASADO(A)","SERVIDOR PÚBLICO CIVIL APOSENTADO","NÃO ELEITO",276
2018,110000624452,"WANDERSON NUNES DE SIQUEIRA","MT","PV",19,19,125800.2,6621.06315789474,30250,19430,40000,83,74,167549.2,2264.17837837838,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","POLICIAL MILITAR","NÃO ELEITO",11337
2018,110000624453,"YVA PAES DE BARROS","MT","PV",10,9,55630,6181.11111111111,32600,7000,NA,59,39,51817,1328.64102564103,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","PEDAGOGO","NÃO ELEITO",993
2018,110000624455,"CARLOS NAVES DE RESENDE","MT","PV",4,4,45566.1,11391.525,31650,3916.1,NA,38,35,45562.95,1301.79857142857,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","ADVOGADO","NÃO ELEITO",1923
2018,110000624456,"LUCELIA PEREIRA NEVES","MT","PV",10,8,29069,3633.625,19916,NA,NA,22,21,32899,1566.61904761905,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","VIGILANTE","NÃO ELEITO",468
2018,110000629157,"NATANIEL NAZARENO FERREIRA","MT","PDT",3,2,26000,13000,2000,NA,NA,27,25,23186.8,927.472,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS","SUPLENTE",1120
2018,110000629196,"PAULO CORREIA DE MELO","MT","PRP",14,12,19960,1663.33333333333,1880,20080,NA,4,4,6580,1645,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","OUTROS","SUPLENTE",1573
2018,110000629197,"ELAINE CANDIDA DA SILVA SOUZA","MT","PSL",7,7,15046.19,2149.45571428571,5423.91,6,NA,9,8,7494,936.75,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","DONA DE CASA","SUPLENTE",2548
2018,110000629244,"MARGARETH MARTA SILVA DE ANDRADE","MT","PSC",2,2,50500,25250,NA,500,NA,37,36,49100,1363.88888888889,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO INCOMPLETO","CASADO(A)","DONA DE CASA","NÃO ELEITO",3234
2018,110000629923,"SANDRA REGINA PIOVESAN","MT","SOLIDARIEDADE",4,4,42625,10656.25,NA,NA,2000,32,31,34871,1124.87096774194,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","SECRETÁRIO E DATILÓGRAFO","SUPLENTE",379
2018,110000630063,"VANA PAULA DE MATOS FALCÃO","MT","PSC",3,3,50026.4,16675.4666666667,NA,13.2,NA,22,20,50000,2500,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","ODONTÓLOGO","NÃO ELEITO",161
2018,120000600192,"LUIS AUGUSTO LIMA SCARPANTI","MS","NOVO",8,8,8099.16,1012.395,NA,6000,1000,14,14,6994.39,499.599285714286,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO","NÃO ELEITO",4013
2018,120000600193,"EDUARDO FERRUFINO GUZMAN","MS","NOVO",6,6,6999.16,1166.52666666667,NA,1200,3200,19,14,3822.27,273.019285714286,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO FEDERAL","NÃO ELEITO",3525
2018,120000600194,"RUBIO SÉRGIO ALMEIDA DE MORAIS","MS","NOVO",16,15,17948.61,1196.574,NA,6113,10195.45,27,26,14349.45,551.901923076923,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","COMUNICÓLOGO","NÃO ELEITO",2461
2018,120000600195,"MIRIAM NORONHA MOTA GIMENEZ","MS","NOVO",5,5,4249.16,849.832,NA,1150,2000,10,10,3126.7,312.67,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","NÃO ELEITO",2083
2018,120000600196,"PRISCILA DE SOUZA AFONSO BAGGIO","MS","NOVO",25,24,15143.46,630.9775,NA,15445.3,NA,33,25,13523.43,540.9372,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL","NÃO ELEITO",6611
2018,120000602218,"DAGOBERTO NOGUEIRA FILHO","MS","PDT",305,299,1508119,5043.8762541806,2890,428075,829854,755,740,1369525.11,1850.70960810811,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO","ELEITO POR MÉDIA",40233
2018,120000602219,"CLEODETE CANDIDA GOMES","MS","PDT",9,9,43160,4795.55555555556,10740,NA,2000,61,55,37366.73,679.395090909091,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","SERVIDOR PÚBLICO FEDERAL","SUPLENTE",2403
2018,120000602220,"WELLINGTON RICARDO DE JESUS","MS","PDT",5,5,14535,2907,10740,NA,3795,17,15,13760,917.333333333333,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","SOLTEIRO(A)","VEREADOR","SUPLENTE",810
